RecordID,Date,Time,Latitude,Longitude,Altitude,Pitch,Roll,Yaw,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,AccX,AccY,AccZ,ImgID
9120,16-04-22,3:03:11,-24.44539263,-125.1285682,426.4066846,-0.997807801,-2.503113985,-2.934003115,-0.001666492,-0.000199817,-0.001583537,-15.40490532,-18.87476349,-15.01602268,0.016348001,-0.005124,-0.009516,806
9121,16-04-22,3:03:12,-24.47353525,-125.1024217,426.4165989,-1.000415087,-2.503064156,-2.93378973,-0.00044469,0.001326823,0.000248873,-15.37921524,-18.88926888,-14.93213844,0.017324001,-0.006588,-0.008784,806
9122,16-04-22,3:03:12,-24.50056142,-125.0773647,426.4260977,-1.001938105,-2.502183437,-2.935358047,-0.0025825,0.001632119,-0.00158359,-15.3864193,-18.69710541,-14.73448277,0.016348001,-0.007076,-0.008784,806
9123,16-04-22,3:03:13,-24.5280555,-125.0518247,426.4357767,-1.001456738,-2.503564358,-2.934627771,-0.00349821,-0.001727606,-0.001583401,-15.42718697,-18.59686279,-14.75542164,0.016104,-0.006588,-0.0061,806
9124,16-04-22,3:03:14,-24.55534019,-125.0264589,426.445386,-1.002334237,-2.503022432,-2.935595989,-0.002581453,0.000410404,-0.001888594,-15.22437572,-18.36479378,-14.99533558,0.01708,-0.0061,-0.007808,806
9125,16-04-22,3:03:15,-24.5939995,-124.9904805,426.4590097,-1.00466013,-2.499659777,-2.939365387,-0.000748603,0.000410223,-5.59E-05,-15.20572472,-18.44065857,-14.13241577,0.017324001,-0.005124,-0.006588,807
9126,16-04-22,3:03:16,-24.65318777,-124.9353464,426.479878,-1.004239678,-2.497723341,-2.938935041,-0.000137156,0.000410205,0.000860183,-15.18610001,-18.47585106,-14.67457676,0.017811999,-0.007564,-0.009272,807
9127,16-04-22,3:03:16,-24.68049302,-124.9098757,426.4895302,-1.003847599,-2.499057055,-2.938620806,-0.001969585,0.00041017,0.000249296,-15.16828728,-18.50954247,-14.66448212,0.016104,-0.006832,-0.007808,807
9128,16-04-22,3:03:17,-24.7080815,-124.8841369,426.4992482,-1.002192736,-2.494647741,-2.941185474,0.00047422,0.000410092,-0.000667012,-15.16674137,-18.53509903,-14.58595371,0.017811999,-0.006832,-0.006832,807
9129,16-04-22,3:03:17,-24.73584317,-124.858212,426.5090489,-1.005248904,-2.492670059,-2.943091154,-0.003190463,0.000409672,-0.002193695,-15.29807949,-18.49168968,-14.5632925,0.015859999,-0.006832,-0.00854,807
9130,16-04-22,3:03:18,-24.76313331,-124.8327126,426.5187055,-1.005012989,-2.491400719,-2.944540501,-0.00166316,-0.000201177,-0.000971883,-15.40767193,-18.31925964,-14.92095566,0.016835999,-0.00732,-0.009272,807
9131,16-04-22,3:03:19,-24.79084041,-124.8067961,426.5284778,-1.004125357,-2.486054897,-2.947935581,-0.002884898,-0.001117287,0.000250004,-14.97405052,-18.6954422,-15.21081829,0.016592,-0.005368,-0.010492,808
9132,16-04-22,3:03:20,-24.84508751,-124.756024,426.5476717,-1.002222419,-2.489952803,-2.947239637,-0.000135515,0.001631554,-0.000360658,-15.04529667,-18.70401955,-15.15790844,0.017568,-0.007076,-0.010736,808
9133,16-04-22,3:03:20,-24.8730964,-124.7297425,426.5575712,-1.001418591,-2.490475893,-2.945133686,-0.000746317,0.001631417,-0.001582256,-15.00223637,-18.6931057,-15.0313673,0.016104,-0.006344,-0.00854,808
9134,16-04-22,3:03:21,-24.90017067,-124.7043568,426.5671504,-1.001810312,-2.495531559,-2.941719532,-0.00166199,0.0010205,-0.002192568,-15.04732037,-18.68632889,-15.58954811,0.018787999,-0.007808,-0.010492,808
9135,16-04-22,3:03:21,-24.92778531,-124.6784883,426.5769265,-1.002298713,-2.500716448,-2.938416243,-0.003799701,-0.002033655,-0.002192384,-15.04565048,-18.70770645,-15.49084187,0.016348001,-0.005856,-0.008052,808
9136,16-04-22,3:03:22,-24.95453922,-124.6533684,426.58638,-1.001306653,-2.49823308,-2.939793348,0.001697943,0.000104365,0.000251056,-14.98144722,-18.68258286,-15.4002018,0.017568,-0.008052,-0.009516,808
9137,16-04-22,3:03:23,-24.98137657,-124.6281462,426.5958879,-1.003745914,-2.496282816,-2.940685034,0.000476174,0.001020578,-0.001276,-14.95683861,-18.64420128,-15.52056599,0.017568,-0.00488,-0.007564,809
9138,16-04-22,3:03:24,-25.03828435,-124.574634,426.6160517,-1.006872892,-2.498356581,-2.94121623,-0.004104594,-0.000201223,-0.001275516,-15.05247307,-18.89667702,-15.84200668,0.015616,-0.005612,-0.00976,809
9139,16-04-22,3:03:24,-25.06530922,-124.5491487,426.6256461,-1.004916549,-2.499242306,-2.94135499,-0.002271513,-0.000812029,-0.00035921,-15.09511185,-19.05791473,-15.83623314,0.01708,-0.006588,-0.00976,809
9140,16-04-22,3:03:25,-25.0928561,-124.5232346,426.6353987,-1.005193114,-2.498060226,-2.943310261,-0.001660496,0.001936616,-0.000359227,-15.01253033,-18.94217873,-15.50500774,0.017568,-0.006832,-0.00854,809
9141,16-04-22,3:03:26,-25.1205465,-124.4971308,426.6452258,-1.006401658,-2.494164705,-2.946790695,-0.002881927,0.000409213,-0.00158063,-14.93493366,-19.19537926,-15.26985168,0.018056,-0.007564,-0.008296,809
9142,16-04-22,3:03:26,-25.14828633,-124.4709569,426.6550681,-1.00819087,-2.490436792,-2.949002266,-0.001049245,0.000409178,0.000251944,-15.01461029,-19.14827919,-14.93929005,0.017568,-0.006832,-0.00854,809
9143,16-04-22,3:03:27,-25.17603888,-124.4447603,426.6649187,-1.008663654,-2.488877296,-2.949590921,-0.003492022,0.000714832,-0.000663855,-14.99045849,-18.87425041,-15.26988125,0.019276001,-0.008052,-0.007076,810
9144,16-04-22,3:03:28,-25.23149878,-124.3923405,426.6846341,-1.009993434,-2.490689754,-2.947411299,0.000478862,0.001325431,-0.001274271,-15.12125397,-19.05448341,-14.9983511,0.01708,-0.006344,-0.007808,810
9145,16-04-22,3:03:28,-25.25885004,-124.3664679,426.6943381,-1.011519432,-2.490273237,-2.945768118,0.000784229,0.000103693,-5.25E-05,-15.11338806,-19.10149384,-14.84445763,0.018544,-0.007564,-0.00976,810
9146,16-04-22,3:03:29,-25.28628635,-124.3404962,426.704091,-1.008854866,-2.490260363,-2.944619894,-0.000131778,0.000714482,-0.000968512,-15.19825363,-18.79054642,-14.90582371,0.018300001,-0.005612,-0.006344,810
9147,16-04-22,3:03:30,-25.31798375,-124.3104264,426.7153771,-1.01160717,-2.488511562,-2.947207689,-0.002879703,0.000714268,-0.000662805,-15.25119877,-18.59227562,-15.19308949,0.016592,-0.006344,-0.008052,810
9148,16-04-22,3:03:31,-25.34529646,-124.2845656,426.7250792,-1.012430549,-2.492516518,-2.945613146,-0.002573757,0.000103453,-0.001578561,-14.71994114,-19.11949921,-15.22955227,0.016592,-0.006832,-0.008296,811
9149,16-04-22,3:03:31,-25.39992881,-124.2327166,426.7445405,-1.011106372,-2.495132446,-2.943339109,-0.000435298,0.000714054,-0.000662147,-14.79089737,-19.17660713,-15.57716656,0.018544,-0.005856,-0.00732,811
9150,16-04-22,3:03:32,-25.42731067,-124.2066974,426.7542919,-1.012261391,-2.491632462,-2.94691658,-0.001656903,0.002241029,0.001170379,-14.96352577,-19.01231766,-15.23723793,0.018056,-0.007808,-0.008052,811
9151,16-04-22,3:03:33,-25.45468519,-124.1806756,426.7640272,-1.013713956,-2.490727663,-2.947323084,-0.0019622,-0.001118756,-0.001273021,-14.90289116,-18.99980736,-15.28275585,0.016835999,-0.006344,-0.00732,811
9152,16-04-22,3:03:33,-25.48253799,-124.154163,426.7739594,-1.014045835,-2.488905668,-2.94853425,-0.001961567,0.000102554,-0.000661856,-14.81821442,-18.98242188,-15.31298256,0.018056,-0.006588,-0.008784,811
9153,16-04-22,3:03:35,-25.51899608,-124.1194607,426.786944,-1.014003396,-2.49226141,-2.94570303,-0.001655551,-0.000813521,-0.000967169,-15.01180458,-18.98088074,-15.37168884,0.018300001,-0.006588,-0.010248,812
9154,16-04-22,3:03:35,-25.57508603,-124.0659343,426.8069706,-1.011198163,-2.493529558,-2.945315838,-0.001349665,-0.001424447,-0.001272328,-14.8731842,-18.77820396,-16.01410675,0.018056,-0.009028,-0.009028,812
9155,16-04-22,3:03:36,-25.60200447,-124.0402968,426.816571,-1.009694099,-2.497400045,-2.944373846,-0.003181664,0.000102743,-0.001882873,-14.84584904,-18.76669884,-16.0797863,0.018544,-0.0061,-0.008052,812
9156,16-04-22,3:03:36,-25.62903564,-124.0144774,426.8262122,-1.010254383,-2.498999834,-2.944179058,-0.002570583,-0.000813487,0.000255135,-14.86349964,-18.76356697,-15.72602367,0.017568,-0.006832,-0.009028,812
9157,16-04-22,3:03:37,-25.65548112,-123.9892069,426.8356639,-1.010850191,-2.498598814,-2.944852591,-0.003180929,0.001018903,-0.000355641,-14.76551342,-18.82209015,-15.35372066,0.01708,-0.006588,-0.009028,812
9158,16-04-22,3:03:37,-25.68257025,-123.9632985,426.845324,-1.011967778,-2.496822119,-2.946592331,-0.000126591,0.001324224,-0.000355612,-14.8542738,-18.74455452,-15.32222557,0.017324001,-0.006588,-0.00732,812
9159,16-04-22,3:03:39,-25.70891916,-123.9380362,426.8547551,-1.014685273,-2.500607967,-2.944756508,-0.002569836,0.000407892,-0.001882616,-14.90804005,-18.72946167,-15.17096519,0.017568,-0.005612,-0.007564,813
9160,16-04-22,3:03:39,-25.76246475,-123.8867453,426.8738946,-1.015419841,-2.501864195,-2.945046425,-0.004706986,0.001934764,-0.001576829,-14.76580429,-18.32945633,-15.62762928,0.016348001,-0.0061,-0.009272,813
9161,16-04-22,3:03:40,-25.78959445,-123.8607103,426.8836024,-1.014053464,-2.504631996,-2.94372654,-0.003179202,-0.001730265,-0.001271289,-14.70090675,-18.48930168,-15.66619492,0.017568,-0.007564,-0.008296,813
9162,16-04-22,3:03:40,-25.81589194,-123.8354836,426.8930067,-1.013773561,-2.505610943,-2.943935156,-0.00256812,-0.0008139,0.000255853,-14.7167244,-18.55778503,-15.58622742,0.018300001,-0.007076,-0.008052,813
9163,16-04-22,3:03:41,-25.84310387,-123.8094013,426.9027258,-1.01324904,-2.504451275,-2.946227312,-0.0025676,0.001018568,0.000561426,-14.74218941,-18.55504036,-15.63048077,0.016592,-0.006344,-0.008296,813
9164,16-04-22,3:03:41,-25.8710772,-123.7825185,426.9127379,-1.012438536,-2.50453496,-2.946661711,0.000181478,-0.001425056,0.000866906,-14.66395855,-18.66168404,-15.70456314,0.01708,-0.006588,-0.007564,813
9165,16-04-22,3:03:43,-25.89903532,-123.7556217,426.9227684,-1.013186812,-2.504686594,-2.948494434,-0.00256668,0.000407412,-0.000660223,-14.70959949,-18.78171539,-15.57139111,0.018544,-0.006344,-0.009516,814
9166,16-04-22,3:03:43,-25.95392147,-123.7027413,426.9424319,-1.011446834,-2.507081032,-2.94444561,-0.001038887,-0.001119657,-0.001881681,-14.81207752,-19.064785,-15.23255062,0.018544,-0.007564,-0.009516,814
9167,16-04-22,3:03:44,-25.98067886,-123.6769995,426.9520022,-1.009284019,-2.505779266,-2.945052385,0.000488359,0.001018208,-0.001270846,-14.75059986,-18.98482323,-14.64062214,0.019276001,-0.007564,-0.010492,814
9168,16-04-22,3:03:45,-26.01262944,-123.6461796,426.9634622,-1.010271668,-2.502436638,-2.946656942,-0.000732513,0.00010179,-4.89E-05,-14.59289074,-19.09231758,-15.16137981,0.016835999,-0.006588,-0.00854,814
9169,16-04-22,3:03:45,-26.03974732,-123.619999,426.9732017,-1.009450078,-2.500252962,-2.946528673,-0.001954079,0.001934223,-0.001881382,-14.63828373,-19.07172585,-15.1302681,0.017568,-0.007076,-0.008784,814
9170,16-04-22,3:03:46,-26.06696352,-123.5937153,426.9829489,-1.008876443,-2.498853683,-2.947051764,-0.001953242,0.001934077,-0.001270056,-15.06201363,-18.6051178,-15.55296993,0.01708,-0.007076,-0.010004,815
9171,16-04-22,3:03:47,-26.12249818,-123.5400065,427.0028837,-1.006225348,-2.501893759,-2.943948984,-0.00164685,-0.000814885,-4.80E-05,-14.87347507,-18.5955658,-15.68089676,0.015616,-0.006344,-0.00854,815
9172,16-04-22,3:03:47,-26.14964466,-123.5137328,427.0126301,-1.002718687,-2.502384901,-2.943192959,0.000491137,0.000101404,-0.000353379,-14.79893684,-19.0452137,-15.86872101,0.015372,-0.0061,-0.007564,815
9173,16-04-22,3:03:48,-26.17668762,-123.4875285,427.0223458,-1.00293076,-2.506205082,-2.939308167,-0.000730462,-0.00081497,-0.001574815,-14.71875381,-19.10801888,-15.73553371,0.018056,-0.006588,-0.00976,815
9174,16-04-22,3:03:49,-26.2028421,-123.4621305,427.0317581,-1.00227654,-2.504658937,-2.941014051,-0.001646621,-0.001120308,-4.76E-05,-14.80074406,-18.97826958,-15.58453178,0.017324001,-0.008052,-0.007076,815
9175,16-04-22,3:03:49,-26.22944538,-123.4363689,427.0413187,-1.003149986,-2.50122261,-2.943516493,-0.000424795,0.00010143,-0.00188,-14.53431129,-18.79278374,-15.83130836,0.017324001,-0.007076,-0.008052,815
9176,16-04-22,3:03:50,-26.25640149,-123.4101983,427.0509965,-1.000183105,-2.507189512,-2.938539028,-0.001340521,-0.002341594,-0.000658107,-14.6945982,-18.76365471,-15.92153358,0.015128,-0.005856,-0.010004,816
9177,16-04-22,3:03:51,-26.30826003,-123.359799,427.0696471,-1.000997901,-2.503769875,-2.940969944,0.00171366,0.001323487,-0.000352645,-14.6148777,-18.72650719,-16.07743454,0.01708,-0.00732,-0.008052,816
9178,16-04-22,3:03:51,-26.33411563,-123.3345984,427.0789692,-0.998538375,-2.504168272,-2.939239264,-0.001645992,0.001323538,0.000563614,-14.72317505,-19.00989723,-15.92074966,0.016104,-0.005612,-0.009272,816
9179,16-04-22,3:03:52,-26.36104921,-123.3084218,427.0886452,-0.997710228,-2.503864765,-2.941494942,-0.000729399,0.002544738,-0.000658072,-14.94908428,-18.84459114,-15.66692066,0.018544,-0.006344,-0.008052,816
9180,16-04-22,3:03:53,-26.3886337,-123.2815511,427.0985768,-0.99887085,-2.502718449,-2.942320347,-0.000118366,0.002239332,-0.000657881,-15.16596413,-18.90800667,-15.90031052,0.01708,-0.006832,-0.009028,816
9181,16-04-22,3:03:53,-26.41554414,-123.2553067,427.1082863,-0.99787432,-2.504729509,-2.940829039,-0.00164539,-0.000814926,-0.001574047,-15.064291,-18.74409103,-15.94468975,0.017811999,-0.007564,-0.009028,816
9182,16-04-22,3:03:54,-26.44201306,-123.2294336,427.117825,-0.998187125,-2.503948212,-2.942136765,-0.00042359,0.000406659,-0.000352283,-14.79783726,-18.7888813,-15.94085598,0.017568,-0.007808,-0.009516,817
9183,16-04-22,3:03:55,-26.49752842,-123.1752652,427.1378127,-0.997782409,-2.50186348,-2.945668697,-0.003171889,-0.000509561,0.000258697,-14.87472343,-18.64381218,-15.87151337,0.017811999,-0.007076,-0.009516,817
9184,16-04-22,3:03:55,-26.52433826,-123.1490048,427.147496,-0.995105505,-2.501508951,-2.946782589,-0.002255047,-0.000509791,-0.001879267,-15.00261402,-18.35944557,-15.76998043,0.016835999,-0.006344,-0.00854,817
9185,16-04-22,3:03:56,-26.55075024,-123.1232045,427.1570245,-0.995311379,-2.50168395,-2.948056221,-0.002254488,0.000406386,0.000258924,-14.86068916,-18.40199089,-15.66468716,0.018300001,-0.007564,-0.00854,817
9186,16-04-22,3:03:57,-26.57763408,-123.0968809,427.1667036,-0.994122505,-2.501773596,-2.948083162,-0.000727013,-0.001425978,-4.64E-05,-14.78812504,-18.47211266,-15.44783115,0.017811999,-0.006344,-0.010004,818
9187,16-04-22,3:03:58,-26.63247304,-123.0431153,427.1865008,-0.992377639,-2.502606869,-2.947417736,-0.001337627,0.000101194,-0.000962634,-14.75441933,-18.58835983,-15.42893314,0.018300001,-0.008784,-0.009516,818
9188,16-04-22,3:03:58,-26.65852885,-123.0175428,427.1959095,-0.99127388,-2.504245996,-2.947571993,-0.002559144,0.000406592,0.001480702,-14.7000742,-18.58621216,-15.72929096,0.01708,-0.006588,-0.010248,818
9189,16-04-22,3:03:59,-26.68473813,-122.9918112,427.2053882,-0.991823375,-2.506011724,-2.94764781,-0.001031654,0.001628228,-0.00065719,-14.69680309,-18.66745567,-15.63353825,0.018056,-0.00732,-0.009028,818
9190,16-04-22,3:04:00,-26.71120836,-122.9657869,427.2149399,-0.993552327,-2.510081768,-2.947526455,-0.004696449,0.000406464,-0.000351728,-14.55914879,-18.80308723,-15.53943539,0.017811999,-0.006344,-0.008296,819
9191,16-04-22,3:04:01,-26.76537321,-122.912494,427.2345183,-0.994478703,-2.510012627,-2.948137999,-0.000114711,0.001017184,-4.62E-05,-14.6972723,-18.99375153,-15.63716221,0.017324001,-0.00732,-0.00854,819
9192,16-04-22,3:04:01,-26.79258911,-122.8856936,427.2443715,-0.995175004,-2.507388353,-2.951040506,-0.001030922,0.002238726,0.000869988,-14.72523594,-18.8721447,-15.50556946,0.016104,-0.006832,-0.008052,819
9193,16-04-22,3:04:02,-26.82388881,-122.8548422,427.2556781,-0.996155739,-2.508487701,-2.950253487,-0.003473455,0.000100723,0.000564542,-14.96445751,-18.99215126,-15.9227066,0.016835999,-0.006344,-0.00854,819
9194,16-04-22,3:04:03,-26.8505269,-122.8285183,427.2653357,-0.995332837,-2.51004076,-2.949412107,-0.001029909,-0.00112087,-0.001267863,-14.7172699,-18.68497086,-16.19070244,0.018544,-0.007564,-0.007564,820
9195,16-04-22,3:04:04,-26.90528549,-122.7744743,427.2851386,-0.998092532,-2.506907225,-2.952801466,-0.002251256,0.000406567,-0.000351451,-14.684165,-18.78580856,-16.24936295,0.016592,-0.006832,-0.009272,820
9196,16-04-22,3:04:04,-26.9311475,-122.7489074,427.2945048,-0.998389125,-2.509352207,-2.950323343,-0.000418626,-0.000204282,-0.001878456,-14.72741508,-18.81847191,-16.14919662,0.017811999,-0.006588,-0.00976,820
9197,16-04-22,3:04:05,-26.96044001,-122.7199274,427.3051123,-0.998134434,-2.509837389,-2.95179224,-0.001639925,-0.001120469,-0.000351182,-14.557724,-18.91117477,-15.97695541,0.01708,-0.007076,-0.008784,820
9198,16-04-22,3:04:06,-26.98668576,-122.6939348,427.3146218,-0.999037385,-2.51487565,-2.948653936,-0.003166823,-0.00050956,-0.000961966,-14.61917305,-18.80258751,-15.63129425,0.018787999,-0.0061,-0.009028,821
9199,16-04-22,3:04:07,-27.03978648,-122.6412959,427.3338721,-0.999029756,-2.514436245,-2.948604345,-0.000112323,-0.000814932,-0.002183407,-14.45218849,-19.15966797,-15.6998167,0.018787999,-0.008052,-0.010004,821
9200,16-04-22,3:04:07,-27.06591221,-122.6153629,427.3433642,-0.998541474,-2.511558294,-2.94903183,0.000192881,0.001017664,-0.000656001,-14.23996258,-18.99823761,-16.03997421,0.018056,-0.008784,-0.00854,821
9201,16-04-22,3:04:08,-27.0927424,-122.5887218,427.3530917,-0.996854424,-2.509875059,-2.949249029,-0.00133417,-0.001731085,-0.000961353,-14.46925545,-18.94858932,-16.0429306,0.018787999,-0.006588,-0.009516,821
9202,16-04-22,3:04:09,-27.11874512,-122.5628799,427.3625071,-0.99598217,-2.505538702,-2.951118231,0.001720009,-0.000203906,0.000260356,-14.6627636,-18.93356895,-15.94035721,0.016835999,-0.007808,-0.00854,822
9203,16-04-22,3:04:09,-27.17166931,-122.5101775,427.381733,-0.994518936,-2.508663893,-2.949028254,-0.002861239,-0.002341737,-0.000655887,-14.62596703,-18.86641884,-15.94377327,0.017324001,-0.006832,-0.008296,822
9204,16-04-22,3:04:10,-27.19836086,-122.4835782,427.3914298,-0.993570566,-2.512545824,-2.945172548,0.000193534,-0.000203367,-0.00035023,-14.51341534,-18.99345779,-16.47108269,0.015372,-0.007808,-0.008784,822
9205,16-04-22,3:04:11,-27.22498339,-122.4570473,427.401097,-0.992468774,-2.509651423,-2.948210239,-0.001944268,-0.001424857,-0.0006556,-14.70226002,-19.0728817,-16.70281601,0.016835999,-0.008052,-0.008296,822
9206,16-04-22,3:04:12,-27.2525279,-122.4296125,427.4110863,-0.992524803,-2.506897688,-2.952396631,-0.00133262,-0.000202905,-0.00034991,-14.3331995,-18.6313839,-16.02372742,0.017811999,-0.007808,-0.00976,823
9207,16-04-22,3:04:12,-27.30600217,-122.3762107,427.4305204,-0.992636919,-2.502837658,-2.955984831,-0.002248276,0.000713274,-0.00034988,-14.33824825,-18.6437645,-16.31547737,0.015859999,-0.0061,-0.011468,823
9208,16-04-22,3:04:13,-27.33254371,-122.3496306,427.4401861,-0.989124835,-2.50729084,-2.951917171,-0.000720676,-0.000508277,-0.001876879,-14.36495113,-18.85716438,-16.59836578,0.015616,-0.00488,-0.00854,823
9209,16-04-22,3:04:13,-27.35908863,-122.3230649,427.4498419,-0.991344869,-2.513453245,-2.948099613,-0.003163468,-0.000202794,-4.42E-05,-14.46238899,-18.96928596,-16.4182415,0.017568,-0.007076,-0.009272,823
9210,16-04-22,3:04:15,-27.38564823,-122.2965187,427.4594847,-0.991625667,-2.510551691,-2.949450493,0.000502288,0.000102588,-0.000349641,-14.61310005,-19.05238914,-16.30353737,0.016104,-0.007564,-0.007564,824
9211,16-04-22,3:04:15,-27.44013422,-122.241893,427.479316,-0.99360317,-2.504414558,-2.954199791,-0.00132926,-0.00172964,0.000261271,-14.16854572,-19.18240166,-15.5303812,0.01708,-0.005856,-0.008784,824
9212,16-04-22,3:04:16,-27.46669355,-122.2152424,427.4889813,-0.993785799,-2.506467819,-2.951118469,-0.001023365,0.001629938,-0.001876494,-14.28726196,-19.16938591,-15.75806427,0.016104,-0.006832,-0.007808,824
9213,16-04-22,3:04:16,-27.49339629,-122.1884194,427.4987124,-0.996364713,-2.499598742,-2.957429886,-0.001022585,-0.002035081,-0.001265191,-14.39071846,-18.8256588,-15.76104927,0.016835999,-0.006588,-0.00976,824
9214,16-04-22,3:04:17,-27.52017071,-122.1615031,427.5084608,-0.996120095,-2.500083447,-2.956642866,0.000199318,0.000713667,0.000261902,-14.47583675,-18.95071793,-15.70483875,0.017811999,-0.006832,-0.008784,825
9215,16-04-22,3:04:18,-27.57174026,-122.109614,427.5272507,-0.996926248,-2.502607822,-2.955138922,-0.002549361,-0.000508021,-0.000654341,-14.57902241,-18.86925697,-15.78211212,0.017324001,-0.007808,-0.009272,825
9216,16-04-22,3:04:19,-27.59874295,-122.0823656,427.5371124,-0.996147394,-2.500869274,-2.95588088,-0.002854416,-0.001119195,-0.00157013,-14.34154606,-18.4960289,-16.51586533,0.016835999,-0.006832,-0.006588,825
9217,16-04-22,3:04:19,-27.62545019,-122.0554444,427.5468458,-0.998737812,-2.495671034,-2.96190834,-0.001631999,0.001018749,0.000567852,-14.35791492,-18.56182861,-16.35113144,0.017811999,-0.006588,-0.00732,825
9218,16-04-22,3:04:20,-27.65143762,-122.0292611,427.5563109,-0.99727881,-2.493975878,-2.962000132,0.001116801,-0.000202966,-4.30E-05,-14.36653137,-18.69937515,-16.38100052,0.015859999,-0.006832,-0.008296,826
9219,16-04-22,3:04:21,-27.70443121,-121.9757387,427.5756612,-0.999154925,-2.492273569,-2.962761164,-0.002852915,0.000407882,-0.000348109,-14.49923706,-18.98117828,-17.388237,0.017324001,-0.0061,-0.00854,826
9220,16-04-22,3:04:21,-27.73109998,-121.948715,427.5853964,-1.000247598,-2.491538048,-2.965350389,-0.001020046,0.001324069,0.000568142,-14.40673923,-18.85322762,-17.03077888,0.016592,-0.007808,-0.008784,826
9221,16-04-22,3:04:22,-27.75673049,-121.9228327,427.5947377,-1.000834346,-2.491732836,-2.965749502,-0.000103738,0.000407754,-0.000958933,-14.27964401,-18.64072037,-16.92078781,0.015372,-0.006588,-0.007808,826
9222,16-04-22,3:04:23,-27.78346373,-121.895706,427.6045131,-1.000155687,-2.493915319,-2.967880249,-0.002546163,0.000407856,0.00026283,-14.24592686,-18.61989212,-16.70632744,0.016104,-0.006344,-0.00854,827
9223,16-04-22,3:04:24,-27.83486476,-121.8436437,427.6232857,-0.998659432,-2.49400568,-2.969238997,-0.002545949,-0.00142462,0.001484436,-14.16606998,-18.58054161,-16.67223167,0.017568,-0.006344,-0.008784,827
9224,16-04-22,3:04:24,-27.86134724,-121.8167565,427.6329493,-0.998376369,-2.493806601,-2.970312119,-0.00132373,0.000407975,-0.00034815,-13.93392372,-18.55900383,-16.52852058,0.016592,-0.007564,-0.005124,827
9225,16-04-22,3:04:25,-27.88797172,-121.7896703,427.6427013,-0.998491466,-2.488205194,-2.977990866,-0.002239445,-0.00020319,-4.28E-05,-14.47537518,-18.76583862,-16.51847839,0.015859999,-0.006588,-0.008784,827
9226,16-04-22,3:04:26,-27.91450835,-121.7627351,427.6523811,-0.998290956,-2.489350319,-2.978191137,-0.002850071,-0.000508614,0.000567895,-14.68155479,-18.66944695,-16.86420631,0.016104,-0.005612,-0.008052,828
9227,16-04-22,3:04:27,-27.96693369,-121.7093834,427.6715668,-0.998884857,-2.489728928,-2.979726315,-0.003460303,-0.000508288,0.001178822,-14.35804367,-18.65535164,-16.62299538,0.017324001,-0.00732,-0.008296,828
9228,16-04-22,3:04:27,-27.99366434,-121.6821374,427.6813504,-1.000038862,-2.485535145,-2.984150887,-0.002238007,-0.000508313,-4.27E-05,-14.30191231,-18.65809631,-16.7444458,0.018544,-0.006344,-0.009272,828
9229,16-04-22,3:04:28,-28.02003358,-121.6552098,427.6909998,-1.000528455,-2.483728886,-2.986539602,-0.001626577,-0.000508211,-4.27E-05,-14.33546829,-18.60149384,-16.88824272,0.01708,-0.008052,-0.009028,828
9230,16-04-22,3:04:29,-28.04570031,-121.6290624,427.7003782,-0.999257267,-2.486760855,-2.985724688,-0.001931848,0.000408052,-0.000348111,-14.3202095,-18.4845562,-16.72398186,0.016104,-0.007564,-0.007076,829
9231,16-04-22,3:04:29,-28.09817632,-121.5754491,427.7196095,-1.000012398,-2.484264851,-2.988798857,-0.002542021,-0.0011187,0.000262843,-14.31634235,-18.46673584,-16.53768539,0.016348001,-0.005612,-0.008052,829
9232,16-04-22,3:04:30,-28.12385847,-121.549184,427.7289964,-0.998656809,-2.485461712,-2.988114119,-0.001014773,-0.001424013,0.000568228,-14.29253578,-18.42718697,-16.71776581,0.016104,-0.006588,-0.008784,829
9233,16-04-22,3:04:31,-28.14952809,-121.5229058,427.7384014,-0.998444378,-2.484045506,-2.989944696,-0.001625501,-0.000202266,-0.000348042,-14.23166084,-18.37374878,-16.57204628,0.01708,-0.008052,-0.006588,829
9234,16-04-22,3:04:32,-28.17579382,-121.4960013,427.7480411,-0.997459173,-2.487323761,-2.988470078,-0.00223594,-0.001118477,-0.000348035,-14.2433939,-18.36362267,-16.53934097,0.015616,-0.006832,-0.010004,830
9235,16-04-22,3:04:32,-28.22797286,-121.4424877,427.7671538,-0.99691397,-2.488281965,-2.987871647,0.000512911,0.001019466,0.001789843,-14.22371483,-18.34173775,-16.57571411,0.016835999,-0.005612,-0.008052,830
9236,16-04-22,3:04:33,-28.25411294,-121.4156482,427.7767387,-0.99739182,-2.48498106,-2.990577221,0.000207495,0.000408523,0.000873303,-14.34351826,-18.39539909,-16.77959061,0.01708,-0.007808,-0.009028,830
9237,16-04-22,3:04:33,-28.28059972,-121.3884324,427.7864709,-0.995687902,-2.480735064,-2.994843245,-0.002846157,-0.00050757,0.000262341,-14.37294388,-18.52876282,-16.31952095,0.016835999,-0.008296,-0.00854,830
9238,16-04-22,3:04:34,-28.3066704,-121.3616162,427.7960405,-0.994607508,-2.48053956,-2.994704485,0.000208152,0.000408693,0.000262319,-14.42864132,-18.48752594,-16.17020226,0.01708,-0.006832,-0.009516,831
